101,12,60,3,180,U,1,183458.09
102,12,60,3,180,S,1,26268.01,0,0,0,1,0,1,0,0,0,0,0,0
103,12,60,3,180,U,1,214535.95
104,12,60,3,180,S,1,95395.09,0,1,1,1,0,0,0,1,1,0,0,0
105,12,60,3,180,U,1,178144.93
106,12,60,3,180,U,1,225582.12
107,12,60,3,180,U,1,173756.84
108,12,60,3,180,U,1,235543.01
109,12,60,3,180,S,1,98685.03,1,0,0,0,0,0,0,0,0,1,0,0
110,12,60,3,180,U,1,176582.81
111,16,80,3,240,U,1,3493007.18
112,16,80,3,240,S,1,634557.96,0,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1
113,16,80,3,240,U,1,2882273.91
114,16,80,3,240,U,1,2619333.03
115,16,80,3,240,U,1,1983961.11
116,16,80,3,240,U,1,2801258.09
117,16,80,3,240,U,1,2612003.8
118,16,80,3,240,U,1,2306218.86
119,16,80,3,240,U,1,3153445.96
120,16,80,3,240,S,1,103731.87,0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,1
121,18,90,3,270,U,1,7545624.02
122,18,90,3,270,U,1,7952463.15
123,18,90,3,270,U,1,12748916.86
124,18,90,3,270,U,1,12194947.0
125,18,90,3,270,U,1,11750864.98
126,18,90,3,270,S,1,1410969.02,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0
127,18,90,3,270,S,1,675944.81,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
128,18,90,3,270,S,1,4998602.15,1,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,1,1
129,18,90,3,270,U,1,9878467.8
130,18,90,3,270,S,1,4102735.04,0,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0
131,20,100,3,300,S,1,29636992.22,1,1,0,0,1,0,0,1,1,0,1,1,0,0,0,1,1,1,0,1
132,20,100,3,300,U,1,43733156.92
133,20,100,3,300,S,1,22970413.92,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0
134,20,100,3,300,U,1,42515539.17
135,20,100,3,300,S,1,30939889.91,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,0,1
136,20,100,3,300,U,1,44090272.9
137,20,100,3,300,U,1,35847257.85
138,20,100,3,300,S,1,13515977.14,1,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1
139,20,100,3,300,U,1,27723839.04
140,20,100,3,300,U,1,50564481.02
141,22,110,3,330,S,1,151542109.01,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1
142,22,110,3,330,S,1,6975077.87,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,1,1
143,22,110,3,330,U,1,110617174.15
144,22,110,3,330,U,1,146600478.89
145,22,110,3,330,U,1,175721459.87
146,22,110,3,330,U,1,139043163.06
147,22,110,3,330,U,1,111085835.93
148,22,110,3,330,U,1,164941941.98
149,22,110,3,330,S,1,118408321.14,1,1,0,0,1,1,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0
150,22,110,3,330,S,1,7508373.02,0,0,1,0,0,1,0,1,0,0,1,1,1,1,0,1,0,1,0,0,0,9
151,24,120,3,360,U,1,594267426.01
152,24,120,3,360,U,1,273765637.87
153,24,120,3,360,U,1,606318748.95
154,24,120,3,360,U,1,254931455.14
155,24,120,3,360,U,1,537995061.16
156,24,120,3,360,U,1,320551344.87
